BLDG_A,BLDG_B,BLDG_C,BLDG_D,BLDG_E,BLDG_F,CENTRAL
794.718,118.122,374.965,431.528,108.39,130.226,1957.95
877.924,139.472,402.942,468.404,109.658,138.667,2137.07
1120.85,195.38,517.18,571.193,134.675,177.491,2716.77
1313.95,237.903,609.056,654.889,155.7,208.797,3180.29
1375.32,249.606,638.118,684.444,161.911,219.344,3328.74
1482.96,269.009,672.569,771.143,167.292,234.046,3597.02
1554.48,285.123,700.293,791.304,172.77,242.53,3746.5
1712.51,318.313,771.314,862.876,187.96,267.249,4120.22
1736.13,323.278,780.048,868.007,189.338,269.712,4166.51
1802.39,336.512,811.937,900.857,196.006,281.029,4328.73
1720.45,319.694,769.752,850.516,185.883,264.71,4111
1625.32,300.548,721.044,792.948,174.557,246.043,3860.46
1670.92,310.283,742.297,815.39,179.792,253.689,3972.37
1720.62,326.239,769.896,789.332,188.62,258.906,4053.61
1888.18,361.886,854.287,868.606,208.248,288.905,4470.11
1871.21,359.319,863.43,828.86,210.172,289.28,4422.27
1762.87,332.095,822.273,792.145,201.024,276.917,4187.33
1581.3,290.906,742.109,725.546,183.476,250.537,3773.87
1432.55,257.271,675.046,669.641,169.198,227.931,3431.63
1324.29,230.501,624.038,635.872,158.134,211.291,3184.13
1233.21,213.761,587.118,590.198,151.619,197.745,2973.65
1202.26,208.156,574.963,576.99,150.563,193.428,2906.36
1158.8,199.929,553.451,558.479,147.515,185.866,2804.04
1120.1,192.24,533.411,545.598,145.245,179.375,2715.97
988.287,154.873,469.408,526.551,131.531,161.722,2432.37
1163.65,196.632,532.931,592.865,140.408,181.297,2807.79
1393.84,249.828,633.961,682.847,161.269,214.446,3336.19
1466.32,267.021,661.251,706.179,166.664,222.07,3489.5
1534.5,281.815,688.505,732.576,172.63,230.981,3641.01
1776.18,330.2,790.507,885.626,193.67,270.687,4246.87
1777.62,331.445,788.618,876.061,191.885,269.439,4235.07
1815.97,340.631,803.6,884.33,193.873,273.688,4312.1
1970.16,374.269,875.145,953.07,209.785,298.448,4680.88
2001.97,379.622,893.967,974.447,213.244,305.931,4769.18
1945.73,367.1,866.883,943.301,206.332,295.906,4625.25
1871.14,351.06,830.215,901.48,197.597,282.382,4433.88
1921.1,359.237,860.32,941.575,204.459,295.19,4581.88
1793.88,335.165,813.413,839.593,195.67,275.793,4253.52
1634.43,299.44,742.261,774.415,178.986,251.943,3881.47
1467.17,267.68,676.158,664.447,165.226,226.415,3467.1
1355.28,241.095,635.132,620.894,156.74,212.947,3222.08
1269.29,223.245,601.267,593.581,151.328,203.699,3042.41
1187.44,206.311,564.438,563.717,145.051,191.485,2858.44
1144.47,194.731,544.864,559.67,141.82,186.059,2771.62
1070.68,182.799,513.152,519.131,136.852,173.916,2596.53
1099.59,190.469,527.858,531.681,142.169,178.761,2670.52
916.35,151.792,439.734,452.545,123.317,148.066,2231.8
657.06,95.962,318.16,346.259,96.957,106.893,1621.29
479.595,48.5762,240.65,316.534,80.2312,86.1283,1251.71
622.996,83.3792,298.112,374.762,88.3086,105.316,1572.87
829.094,126.521,389.964,457.938,105.481,135.677,2044.67
902.316,139.7,424.803,491.659,111.389,147.584,2217.45
888.356,133.886,420.925,491.09,109.233,146.699,2190.19
972.257,148.76,451.082,560.119,113.694,159.388,2405.3
1009.18,159.077,466.266,566.355,116.93,164.179,2481.98
1047.44,170.356,482.458,575.259,120.789,169.425,2565.73
976.84,157.716,453.334,541.298,114.666,159.653,2403.51
869.541,136.533,408.884,494.978,105.148,145.147,2160.23
907.366,146.53,429.683,515.116,110.859,153.365,2262.92
941.541,155.925,444.591,526.771,115.174,158.616,2342.62
965.001,161.306,457.017,542.538,118.778,164.066,2408.71
978.161,168.956,471.645,504.406,124.774,166.182,2414.12
1030.53,178.364,495.477,529.265,129.709,173.908,2537.25
966.227,168.731,478.305,473.124,127.907,166.942,2381.24
953.66,165.802,471.083,471.434,130.648,163.771,2356.4
922.253,159.415,456.223,460.976,129.462,158.418,2286.75
927.223,160.503,458.298,465.61,130.943,159.076,2301.65
990.734,171.676,485.447,502.917,137.097,169.124,2457
1013.8,179.622,498.647,503.862,140.911,172.61,2509.45
975.322,171.904,478.893,483.835,136.403,165.201,2411.56
975.041,171.281,479.351,486.355,136.584,165.647,2414.26
957.69,164.964,477.646,492.326,136.662,166.992,2396.28
817.548,122.905,415.433,475.761,121.798,150.678,2104.12
979.599,155.244,479.844,541.483,128.127,171.474,2455.77
1147.71,189.636,549.718,603.33,138.666,193.158,2822.22
1279.72,216.574,606.433,657.628,149.915,211.177,3121.45
1328.55,224.946,628.916,681.943,154.23,218.662,3237.25
1441.22,244.049,670.098,791.468,160.839,237.487,3545.16
1517.26,261.599,701.336,815.702,167.347,247.578,3710.83
1763.98,314.958,811.089,923.964,191.794,285.269,4291.05
1910,347.041,877.486,988.957,206.967,308.306,4638.76
1974.98,362.455,906.67,1015.36,213.991,318.223,4791.68
2075.23,385.099,951.468,1058.5,224.577,333.435,5028.31
2042.85,378.886,934.074,1037.8,220.547,326.592,4940.75
2042.51,378.537,933.375,1038.47,220.395,326.303,4939.59
1997.15,375.33,922.078,939.108,220.476,316.111,4770.25
1959.83,367.429,904.17,922.874,216.017,309.505,4679.83
1890.35,354.16,884.295,853.068,212.076,299.255,4493.2
1802.73,333.505,848.491,817.238,205.531,287.985,4295.48
1658.78,301.793,783.99,762.515,192.399,266.698,3966.18
1601.36,290.211,754.065,737.04,186.906,255.883,3825.46
1600.69,288.236,748.788,743.99,186.211,254.24,3822.16
1666.39,305.18,784.622,767.255,195.935,265.908,3985.29
1677.37,308.586,787.301,768.046,197.285,265.918,4004.51
1706.21,314.563,799.729,781.844,200.637,270.15,4073.14
1624.86,294.903,764.049,756.129,192.945,259.068,3891.95
1415.52,239.221,664.407,703.115,169.683,228.917,3420.87
1529.91,266.085,702.237,757.909,172.994,239.768,3668.9
1613.62,288.982,725.871,779.234,177.464,244.325,3829.5
1664.2,301.981,746.428,797.516,181.951,252.363,3944.44
1716.41,313.111,776.95,825.652,188.32,264.282,4084.73
1877.7,343.889,844.734,948.411,200.959,291.911,4507.61
1962.26,365.017,875.317,962.184,207.259,299.488,4671.53
2139.85,404.655,946.335,1023.43,222.839,321.56,5058.67
2063.53,388.791,908.151,977.895,213.546,307.187,4859.11
1980.68,371.351,869.73,935.056,204.484,293.618,4654.92
1959.3,366.288,865.182,933.052,203.453,293.547,4620.82
1999.2,374.893,886.795,956.572,208.768,302.103,4728.33
1929.21,358.509,859.415,935.132,202.731,294.172,4579.17
1755.57,325.149,790.936,816.994,189.279,267.514,4145.44
1691.3,310.625,763.024,792.733,183.221,258.472,3999.37
1643.19,301.792,741.007,745.724,179.377,249.036,3860.12
1580.56,284.949,718.897,719.321,175.089,240.207,3719.03
1414.32,249.038,644.801,654.997,159.727,217.036,3339.92
1351.51,236.068,618.104,633.771,155.269,209.153,3203.88
1417.54,249.456,648.88,672.171,163.613,220.865,3372.53
1401.16,247.771,636.919,660.69,162.1,215.654,3324.3
1354.58,239.057,612.472,638.26,157.423,206.506,3208.3
1361.62,241.193,617.436,644.955,159.56,208.619,3233.38
1305.26,227.441,597.717,634.47,156.059,203.817,3124.76
1103.14,178.474,513.48,574.915,137.924,178.666,2686.6
1275.72,214.505,581.157,701.324,148.812,204.707,3126.22
1446.59,254.056,651.324,768.328,163.781,226.167,3510.25
1734.09,316.681,779.613,899.328,193.043,271.654,4194.41
1870.86,346.182,836.155,951.919,205.277,290.557,4500.95
2105.88,399.658,932.747,1030.8,226.003,320.019,5015.1
2317,446.71,1022.77,1108.02,244.99,348.264,5487.75
2469.66,479.782,1087.62,1162.51,257.95,368.517,5826.04
2495.34,482.818,1099.71,1173.41,258.811,372.591,5882.68
2639.99,511.202,1167.21,1242.69,272.847,396.397,6230.34
2694.14,520.642,1189.34,1262.21,276.537,403.336,6346.2
2687.88,516.742,1184.59,1255.84,274.089,401.175,6320.32
2718.55,519.813,1201.25,1278.14,277.007,407.98,6402.73
2690.17,508.227,1199.28,1290.46,275.673,410.534,6374.34
2604.69,484.898,1164.62,1262.37,266.372,399.839,6182.79
2476.61,462.784,1109.99,1197.93,254.865,381.365,5883.55
2346.72,428.597,1044.9,1131.83,240.957,357.126,5550.13
2187.55,392.799,975.901,1064.37,225.392,332.158,5178.17
2070.11,366.809,929.589,1021.44,215.15,316.171,4919.27
2036.29,358.71,921.94,1019.56,214.217,315.098,4865.81
2097.7,371.903,954.558,1056.36,222.992,328.114,5031.63
2078.71,368.881,944.685,1044.61,222.094,324.924,4983.91
1969.92,347.238,889.503,983.991,210.79,304.718,4706.16
1879.82,327.449,847.753,948.258,202.785,291.121,4497.19
1774.04,300.177,807.113,930.579,195.343,281.152,4288.41
1838.53,316.486,826.924,976.079,198.951,287.218,4444.19
1869.75,328.476,840.559,987.171,201.2,292.638,4519.8
1871.18,329.906,844.405,981.391,200.253,293.943,4521.08
1889.16,332.366,856.975,994.105,202.226,299.713,4574.55
1985.4,355.174,897.464,1022.01,210.803,312.261,4783.12
2092.6,380.172,943.1,1056.98,220.758,326.665,5020.27
2197.08,405.534,986.555,1086.41,230.478,339.702,5245.76
2318.87,432.545,1039.45,1134.63,242.513,357.183,5525.19
2433.75,457.14,1090,1183.31,253.841,374.163,5792.21
2469.88,464.349,1103.78,1194.61,256.436,378.159,5867.22
2469.53,462.242,1105.51,1199.5,255.952,379.325,5872.05
2456.06,457.718,1099.54,1195.75,254.127,377.553,5840.74
2327.87,435.737,1047.51,1066.67,244.394,353.517,5475.69
2330.08,433.629,1056.41,1077.32,245.952,358.215,5501.6
2208.86,417.919,1007.38,986.687,237.595,338.931,5197.38
2140.67,397.411,976.222,953.977,231.197,326.866,5026.34
2059.04,378.088,951.218,931.848,225.646,319.142,4864.98
1938.13,351.373,901.561,888.402,214.848,303.612,4597.92
1792.58,318.331,832.486,835.067,199.294,281.714,4259.48
1707.05,304.759,795.623,787.39,192.748,268.929,4056.5
1653.82,295.9,770.295,760.45,188.453,260.174,3929.1
1686.37,304.28,786.597,776.433,193.772,266.289,4013.74
1632.36,291.884,765.4,763.229,190.477,260.478,3903.82
1466.4,245.725,691.1,734.388,173.718,240.098,3551.42
1583.41,272.932,733.393,797.211,181.572,252.722,3821.24
1721.39,307.288,787.427,848.916,193.996,270.858,4129.88
1838.28,335.156,843.243,895.821,205.652,289.907,4408.06
1870.8,341.5,859.572,909.489,208.262,295.562,4485.18
2031.61,371.12,920.779,1037.17,218.887,320.566,4900.13
2136.39,394.761,963.56,1069.06,227.512,333.379,5124.66
2245.74,418.232,1008.75,1108.65,236.519,347.671,5365.56
2245.38,418.243,1005.29,1099.16,234.929,345.357,5348.36
2207.19,410.517,983.691,1070.7,229.466,336.581,5238.15
2144.08,395.721,958.18,1047.43,222.997,328.63,5097.03
2108.59,386.996,946.623,1039.81,220.061,325.966,5028.04
2054.42,374.685,924.881,1021.53,215.321,319.514,4910.35
1923.05,352.333,872.534,902.981,206.059,296.698,4553.65
1909.28,349.387,869.52,899.292,205.865,296.229,4529.57
1797.24,332.27,826.654,812.35,198.608,279.042,4246.17
1680.59,303.411,780.266,762.281,188.363,261.68,3976.59
1564.23,279.049,731.752,719.27,178.873,247.214,3720.39
1505.63,267.563,705.748,697.827,174.667,239.123,3590.56
1436.81,251.639,669.597,675.836,167.248,227.116,3428.24
1452.15,259.071,680.77,675.018,171.827,230.156,3468.99
1470.41,264.725,688.989,680.947,175.008,232.649,3512.73
1445.97,259.838,677.636,672.59,173.309,228.971,3458.32
1360.21,240.135,640.394,644.513,165.838,217.409,3268.5
1187.71,192.41,563.152,612.995,148.314,196.066,2900.65
1319.38,222.707,613.67,677.744,156.023,212.351,3201.87
1422.44,248.603,652.767,712.486,164.071,223.07,3423.44
1485.73,263.954,677.59,735.393,169.615,232.291,3564.58
1484.31,263.441,678.229,736.061,169.146,233.467,3564.65
1639.85,293.569,742.6,853.726,181.169,259.539,3970.45
1773.4,324.449,801.137,902.533,193.786,278.289,4273.6
1952.21,363.246,880.795,979.308,210.997,305.142,4691.7
1983.39,370.152,893.227,987.376,213.129,308.594,4755.87
2028.18,379.252,913.135,1005.8,217.044,315.175,4858.59
2019.47,377.022,907.26,996.991,215.133,312.517,4828.39
2034.82,379.773,913.201,1001.66,216.077,314.28,4859.81
2086.53,389.161,938.932,1032.42,221.761,324.064,4992.87
2013.22,378.287,912.878,935.29,217.921,309.72,4767.32
1974.37,368.665,896.088,920.23,213.582,304.087,4677.02
1924.91,362.147,881.595,858.286,211.776,295.913,4534.62
1902.49,353.626,877.416,848.918,211.273,293.608,4487.33
1825.64,336.649,843.399,820.365,204.725,283.513,4314.29
1753.26,320.088,812.135,796.271,198.291,273.933,4153.97
1690.35,303.315,783.293,783.65,191.602,265.62,4017.83
1548.35,275.666,721.5,716.035,178.555,243.733,3683.84
1487.42,263.48,695.513,690.755,173.73,234.885,3545.78
1509.09,269.791,703.229,698.004,177.249,236.956,3594.32
1459.37,259.05,679.636,681.736,173.795,229.271,3482.86
1209.95,194.508,567.211,619.362,148.314,196.058,2935.41
1263.07,207.765,584.052,655.492,148.032,201.486,3059.89
1351.84,231.033,619.474,686.845,155.456,211.803,3256.46
1412.94,246.949,643.637,706.755,161.15,220.775,3392.21
1395.38,243.079,639.478,702.191,159.726,220.768,3360.62
1457.53,253.903,661.078,772.219,162.206,231.687,3538.62
1572.75,281.356,711.473,812.146,173.363,247.79,3798.88
1724.74,315.249,778.387,874.544,188.136,270.165,4151.22
1774.78,325.986,802.76,898.33,193.345,278.81,4274.02
1713.5,313.372,772.952,863.836,186.202,267.763,4117.62
1752.46,322.025,790.457,879.845,190.158,273.683,4208.62
1742.4,320.59,783.303,868.765,188.546,270.444,4174.04
1699.49,310.438,765.297,853.912,184.393,264.832,4078.36
1621.5,296.543,744.977,778.825,181.679,255.49,3879.01
1568.09,284.898,724.157,759.458,176.94,248.981,3762.53
1482.5,270.208,696.09,679.506,171.275,235.683,3535.26
1488.07,270.108,705.356,685.512,175.511,240.569,3565.12
1442.8,259.842,687.593,673.579,173.415,235.627,3472.85
1332.63,233.421,637.466,632.724,162.127,218.931,3217.3
1234.15,208.93,588.937,600.174,150.749,203.09,2986.03
1153.22,196.516,552.492,553.402,144.267,189.338,2789.23
1166.27,201.954,558.811,556.974,147.412,191.311,2822.74
1157.06,201.277,554.955,555.365,147.948,190.199,2806.8
1054.36,178.401,510.322,521.112,139.165,176.082,2579.44
838.13,121.721,411.535,470.879,116.979,146.974,2106.22
897.808,137.456,427.342,495.479,115.423,151.039,2224.55
979.541,159.768,454.733,515.035,120.129,157.513,2386.72
1075.68,182.218,499.04,554.228,130.117,172.073,2613.35
1099.26,186.979,512.789,568.413,133.153,177.426,2678.02
1277.19,222.448,587.456,689.715,148.251,206.581,3131.64
1476.87,267.995,671.589,763.143,167.293,233.693,3580.59
1573.51,291.592,701.247,778.437,173.642,240.506,3758.94
1515.46,279.453,671.14,744.046,166.181,229.362,3605.64
1418.22,259.063,625.519,695.045,155.347,213.352,3366.54
1432.36,261.472,637.597,711.717,157.944,219.209,3420.3
1437.24,261.869,644.867,723.296,159.533,223.198,3450
1452.67,264.646,653.454,734.849,161.729,226.856,3494.2
1344.78,245.812,607.949,640.646,153.279,207.08,3199.55
1305.63,237.861,589.566,622.96,149.319,200.622,3105.96
1233.06,227.498,574.88,555.883,146.344,192.764,2930.43
1172.21,213.476,549.362,533.455,143.255,185.317,2797.07
1086.73,194.469,510.916,502.621,136.5,172.685,2603.92
1037.17,183.611,488.203,485.949,132.78,165.124,2492.83
1024.65,178.876,479.05,490.621,131.303,162.586,2467.09
1006.61,178.554,473.113,474.978,131.529,159.504,2424.29
1062.1,191.603,499.521,499.099,138.627,168.422,2559.38
1060.31,191.114,498.645,501.372,139.088,168.245,2558.77
1012.95,178.661,481.465,493.654,135.929,163.948,2466.61
848.222,131.92,407.539,466.813,118.78,143.593,2116.87
893.477,143.797,415.397,480.273,114.4,144.658,2192
1018.82,174.109,467.384,523.49,124.228,160.596,2468.63
1084.55,189.692,496.975,549.086,130.616,170.037,2620.96
1045.74,181.081,479.476,533.813,126.308,164.04,2530.46
1178,207.982,532.819,620.23,136.892,184.748,2860.67
1296.24,235.47,583.543,662.756,148.244,201.19,3127.44
1409.26,260.364,629.269,705.459,158.088,216.162,3378.6
1433.47,266.019,638.393,711.867,160.015,219.119,3428.88
1466.61,272.792,654.088,728.224,163.421,224.952,3510.08
1514.4,282.329,677.18,753.408,168.506,233.518,3629.34
1474.95,273.514,657.714,732.489,163.782,226.496,3528.94
1411.81,258.953,629.202,705.886,157.172,216.989,3380.01
1300.51,238.452,587.254,621.207,149.371,199.852,3096.65
1258.93,228.926,570.035,607.536,145.548,194.734,3005.71
1225.61,222.045,567.245,573.224,144.001,192.51,2924.64
1173.55,210.105,543.369,552.851,141.394,185.16,2806.43
1111.77,195.899,516.041,533.201,137.154,176.371,2670.44
1055.59,183.263,491.295,514.703,132.834,168.278,2545.96
1029.73,175.594,476.814,511.672,129.887,163.745,2487.44
1031.57,171.755,477.666,515.444,128.924,163.855,2489.21
1054.62,172.275,489.868,528.397,130.422,168.218,2543.8
1015.33,161.415,471.659,512.833,125.695,162.049,2448.98
894.156,133.012,419.687,471.079,114.327,145.734,2177.99
645.424,75.1561,314.534,391.966,92.121,113.601,1632.8
672.143,84.0226,314.322,428.145,86.8024,114.646,1700.08
797.222,115.921,366.206,472.931,97.7434,130.896,1980.92
833.685,127.467,380.795,480.573,101.577,134.867,2058.96
797.168,121.3,364.791,462.473,98.439,129.408,1973.58
912.711,149.237,417.285,507.415,110.615,147.007,2244.27
987.762,168.024,450.816,533.822,118.312,157.942,2416.68
1051.49,184.404,477.451,551.901,124.362,165.989,2555.59
1072.81,190.34,486.126,557.11,126.514,168.581,2601.48
1078.48,192.467,488.166,557.143,127.162,169.097,2612.52
1049.75,187.015,474.61,541.872,124.222,164.263,2541.73
1078.84,193.5,489.287,557.883,127.824,169.81,2617.15
1050.33,186.817,478.117,550.363,125.522,166.72,2557.87
953.393,165.573,435.944,510.31,116.386,152.752,2334.36
946.081,163.894,433.465,510.423,116.091,152.216,2322.17
943.798,162.07,442.151,509.711,118.641,158.219,2334.59
898.636,150.839,421.535,498.914,117.371,151.175,2238.47
785.667,125.256,370.074,454.52,107.386,133.297,1976.2
694.152,104.995,329.005,417.195,99.0982,119.153,1763.6
535.856,70.2178,260.695,353.744,84.1268,96.3062,1400.95
492.636,61.4359,242.676,337.433,81.047,89.9736,1305.2
541.905,73.5614,261.206,353.92,87.1169,94.654,1412.36
650.896,98.2848,305.897,399.82,99.4798,108.481,1662.86
632.053,93.244,295.896,401.052,99.1871,105.378,1626.81
456.173,51.0774,219.319,345.814,83.4742,81.7025,1237.56
586.008,82.9212,271.388,395.696,88.9373,99.2429,1524.19
716.1,114.466,328.234,431.444,97.7036,117.53,1805.48
779.713,129.154,357.199,454.413,102.976,127.368,1950.82
843.413,143.003,385.645,480.939,108.911,137.198,2099.11
945.625,166.601,429.758,515.974,118.007,151.177,2327.14
1021.77,184.485,461.423,538.459,124.328,160.691,2491.15
1136.7,212.253,508.261,570.448,134.607,174.412,2736.68
1183.4,222.95,527.608,585.319,138.693,180.345,2838.31
1282.76,244.346,572.938,629.92,148.894,195.941,3074.8
1310.66,249.464,586.791,645.242,151.636,200.929,3144.73
1381.34,263.611,619.138,679.389,158.641,211.977,3314.09
1361.47,257.426,610.366,674.498,156.19,209.063,3269.02
1236.94,232.509,560.304,585.015,145.874,188.941,2949.58
1238.14,232.131,561.073,586.737,146.024,189.341,2953.44
1148.76,217.973,537.701,518.761,141.816,181.396,2746.41
1035.94,190.899,488.537,478.126,133.301,165.88,2492.69
895.389,158.185,429.866,430.132,121.266,147.037,2181.88
838.569,144.633,406.85,414.432,117.144,139.774,2061.4
722.426,115.493,354.971,383.418,105.591,123.293,1805.19
614.074,95.0181,308.156,333.419,96.705,105.602,1552.97
740.247,124.413,363.128,377.147,111.42,122.559,1838.91
801.491,138.147,388.464,402.51,118.847,130.329,1979.79
706.071,115.669,345.461,370.911,110.054,116.533,1764.7
580.864,77.7532,289.216,359.795,97.0689,102.403,1507.1
729.148,112.438,348.689,417.579,103.806,122.229,1833.89
901.027,152.566,420.985,473.279,116.686,145.3,2209.84
958.524,166.266,442.518,490.731,120.405,151.605,2330.05
942.555,162.111,435.259,485.644,117.964,149.455,2292.99
1068.76,187.265,486.18,570.661,127.535,169.262,2609.66
1199.13,217.113,542.58,618.95,139.831,187.378,2904.99
1333.98,247.008,599.285,670.641,152.029,205.503,3208.44
1379.62,256.857,618.591,687.67,155.977,211.429,3310.14
1373.19,255.826,612.23,677.123,154.194,208.278,3280.84
1391.28,259.699,619.347,683.005,155.656,210.622,3319.61
1415.59,264.643,630.722,695.159,158.201,214.95,3379.27
1157.62,206.606,519.003,591.178,132.119,178.53,2785.06
1069.71,191.042,485.184,522.286,126.209,164.82,2559.25
932.103,158.81,437.392,483.368,115.3,152.28,2279.25
518.375,71.2124,278.906,297.551,79.098,100.087,1345.23
214.586,9.0029,142.808,192.133,51.4541,56.0959,666.08
47.066,0,38.6422,101.739,27.3948,17.6159,232.458
42.5961,0,26.9261,61.7957,19.9864,6.39921,157.704
43.088,0,27.1889,46.3642,20.4637,6.3771,143.482
46.443,0,29.1618,48.9674,26.0345,6.68587,157.293
45.5439,0,28.5194,35.3902,25.1347,6.48683,141.075
44.7855,0,27.9842,25.6123,23.4047,6.40171,128.188
40.1602,0,25.0552,0,15.9438,5.81538,86.9746
28.0758,0,17.6918,0,0,4.40438,50.172
37.4594,0,21.5325,0,0,7.17552,66.1674
46.6873,0,25.4409,0.620302,6.86011,8.204,87.8126
49.5189,0,26.6218,6.75595,9.55279,8.45559,100.905
45.1287,0,23.721,8.23266,3.6607,7.77558,88.5187
